record_id,date,hour,day_of_week,is_weekend,month,season,is_holiday,temperature_C,humidity_percent,wind_speed_kmph,precipitation_mm,building_type,square_footage,building_age_years,num_occupants,num_appliances,insulation_quality,energy_star_rating,solar_panel_installed,electricity_price_per_kWh,ac_usage_hours,heating_usage_hours,lighting_hours,previous_day_consumption_kWh,avg_weekly_consumption_kWh,energy_consumption_kWh
5804,2023-06-26,7,0,0,6,Summer,0,33.1,79.4,3.2,0.0,Residential,478.0,15,2,2,2,3,0,8.23,5.8,0.108985086992261,6.8,44.87,41.78,42.93
5805,2023-06-26,8,0,0,6,Summer,0,30.4,76.4,11.8,0.0,Residential,1586.0,6,5,10,2,4,0,6.65,8.1,0.98352367449728,6.8,58.73,65.85,63.02
5806,2023-06-26,8,0,0,6,Summer,0,26.4,94.7,6.1,0.0,Residential,902.0,38,6,4,4,1,0,6.77,5.2,0.8092191559447215,3.1,43.86,42.77,37.45
5807,2023-06-26,8,0,0,6,Summer,0,27.1,91.6,0.4,1.7,Residential,1835.0,58,6,10,2,3,1,9.09,1.2,0.0,5.3,34.35,39.11,38.13
5808,2023-06-26,8,0,0,6,Summer,0,30.6,60.4,18.0,0.0,Residential,1490.0,23,2,10,3,3,1,8.02,7.8,0.27100351433398107,7.7,52.32,51.73,51.48
5809,2023-06-26,9,0,0,6,Summer,0,20.4,84.8,3.8,1.4,Residential,1433.0,56,1,14,5,1,0,6.31,0.6853078241017934,0.2758727481175645,4.9,36.12,36.08,34.54
5810,2023-06-26,9,0,0,6,Summer,0,26.7,66.1,7.1,0.0,Residential,1355.0,24,4,9,2,5,0,8.08,1.3,0.43083778283479457,3.2,31.75,39.09,38.46
5811,2023-06-26,10,0,0,6,Summer,0,32.9,73.7,6.7,0.0,Commercial,9418.0,10,37,64,1,4,0,6.19,8.0,0.2837949953427493,7.8,205.54,186.64,192.34
5812,2023-06-26,10,0,0,6,Summer,0,30.3,90.6,2.5,0.0,Commercial,8296.0,58,26,53,2,3,0,8.34,5.9,0.5099830243866014,7.8,149.32,176.6,162.55
5813,2023-06-26,10,0,0,6,Summer,0,25.3,60.9,12.6,0.0,Industrial,36475.0,18,60,243,4,3,1,7.62,2.5,0.0,5.9,541.19,501.32,512.58
5814,2023-06-26,11,0,0,6,Summer,0,29.7,70.7,2.5,0.0,Residential,1071.0,21,5,7,5,1,0,6.48,3.4,0.0,4.5,31.86,26.37,29.08
5815,2023-06-26,12,0,0,6,Summer,0,27.1,46.6,18.1,0.0,Residential,2565.0,59,2,17,2,4,0,5.37,5.0,0.09559430174312908,6.3,67.2,60.54,59.84
5816,2023-06-26,12,0,0,6,Summer,0,29.0,80.7,7.4,0.5,Commercial,12404.0,17,24,82,5,1,0,9.14,5.8,0.0,6.4,208.12,187.54,199.55
5817,2023-06-26,13,0,0,6,Summer,0,32.4,95.2,5.8,1.1,Residential,2112.0,15,5,17,3,3,0,7.15,7.0,0.5132056010676268,6.2,60.52,62.65,64.45
5818,2023-06-26,13,0,0,6,Summer,0,33.0,76.9,6.7,0.0,Residential,1377.0,58,11,9,3,4,0,9.78,6.3,1.2519765763689814,6.2,48.72,51.44,54.48
5819,2023-06-26,14,0,0,6,Summer,0,35.2,86.4,5.3,0.0,Residential,1968.0,4,6,13,5,1,0,7.67,7.8,0.1654786879124996,6.3,72.76,59.31,63.27
5820,2023-06-26,14,0,0,6,Summer,0,36.7,83.7,8.8,0.0,Residential,1797.0,1,3,12,2,5,1,9.31,10.4,0.2569174148546602,4.3,54.22,51.96,56.26
5821,2023-06-26,15,0,0,6,Summer,0,31.0,61.5,2.6,0.0,Residential,1123.0,38,4,7,2,3,0,9.25,8.0,0.12288154011819699,1.5,54.41,51.44,52.24
5822,2023-06-26,15,0,0,6,Summer,0,34.6,73.9,19.1,0.0,Commercial,5670.0,22,29,40,3,2,0,7.29,9.3,0.0013707807859133503,7.5,138.74,146.63,141.99
5823,2023-06-26,16,0,0,6,Summer,0,33.4,75.9,6.6,0.3,Commercial,7571.0,34,24,47,2,5,0,6.81,5.4,0.07949139636527211,6.2,152.29,155.61,155.57
5824,2023-06-26,17,0,0,6,Summer,0,36.0,56.0,7.1,0.0,Commercial,3381.0,28,31,21,3,3,0,5.65,9.8,0.0,8.3,123.76,119.67,124.53
5825,2023-06-26,18,0,0,6,Summer,0,35.9,87.3,5.1,0.0,Residential,1126.0,17,4,10,2,3,0,8.14,9.6,0.5049049118495058,5.1,69.52,67.11,66.14
5826,2023-06-26,18,0,0,6,Summer,0,39.7,63.9,9.2,0.1,Residential,1276.0,47,5,9,5,1,0,6.99,11.8,0.23251569206976744,8.3,56.69,56.47,60.3
5827,2023-06-26,18,0,0,6,Summer,0,41.4,67.4,9.4,0.1,Industrial,28281.0,9,56,187,1,4,0,6.47,11.4,0.36713535570702804,6.2,514.16,508.34,485.48
5828,2023-06-26,19,0,0,6,Summer,0,42.1,66.8,10.0,0.2,Industrial,28024.0,34,65,185,2,3,0,5.84,12.3,0.0,4.3,511.59,472.62,481.2
5829,2023-06-26,19,0,0,6,Summer,0,35.5,70.4,2.7,0.0,Commercial,3219.0,25,32,22,3,4,0,7.14,9.9,0.06436295910886114,5.9,116.3,111.59,127.04
5830,2023-06-26,19,0,0,6,Summer,0,38.4,100.0,2.0,0.0,Industrial,38042.0,14,63,250,1,5,0,6.03,9.6,0.23148966491914713,4.2,581.25,579.5,577.35
5831,2023-06-26,23,0,0,6,Summer,0,33.8,62.7,13.6,0.0,Commercial,4280.0,34,21,29,3,3,0,6.22,6.0,0.35130253821880886,5.1,114.65,108.99,118.27
5832,2023-06-27,0,1,0,6,Summer,0,32.5,51.4,16.2,0.0,Residential,636.0,46,5,5,4,3,0,7.3,8.7,0.14172176273206016,6.8,58.97,51.95,51.52
5833,2023-06-27,0,1,0,6,Summer,0,34.0,72.0,2.9,5.0,Commercial,9865.0,33,36,65,3,4,0,7.26,6.8,0.5983553023690356,4.3,181.72,180.74,185.95
5834,2023-06-27,1,1,0,6,Summer,0,35.6,59.6,3.9,0.0,Residential,2111.0,6,3,15,3,4,0,8.36,9.4,0.35432564974205755,5.4,69.34,68.33,71.57
5835,2023-06-27,1,1,0,6,Summer,0,36.1,65.1,1.8,0.0,Industrial,25837.0,13,51,176,5,1,1,7.87,9.1,0.5828058455970884,5.0,394.08,415.76,423.97
5836,2023-06-27,2,1,0,6,Summer,0,35.0,77.4,8.4,0.0,Residential,1759.0,38,5,12,4,2,1,8.82,8.8,0.7672726146541723,5.2,64.84,65.65,63.09
5837,2023-06-27,2,1,0,6,Summer,0,34.8,56.9,4.9,0.0,Commercial,10016.0,45,42,65,2,3,0,5.4,6.4,0.8573124408313508,6.6,208.99,195.66,189.24
5838,2023-06-27,3,1,0,6,Summer,0,28.9,65.6,2.4,0.0,Residential,1518.0,38,6,8,2,5,0,6.71,4.9,0.0,8.2,58.37,54.21,58.28
5839,2023-06-27,5,1,0,6,Summer,0,32.3,73.5,1.3,0.0,Industrial,28167.0,17,67,189,2,5,0,8.11,6.2,0.48757645784409753,6.7,459.47,446.57,475.49
5840,2023-06-27,5,1,0,6,Summer,0,31.2,60.7,3.9,0.0,Residential,1254.0,21,5,8,5,1,1,7.6,3.0,0.0,5.2,31.43,37.75,35.55
5841,2023-06-27,7,1,0,6,Summer,0,26.0,69.5,5.7,0.0,Commercial,7383.0,24,39,49,4,3,0,6.68,3.9,0.25261856051025605,6.7,143.48,160.9,155.81
5842,2023-06-27,7,1,0,6,Summer,0,26.1,73.5,1.8,0.0,Residential,1883.0,37,4,16,3,2,0,7.27,3.0,0.0,4.8,44.09,52.0,52.62
5843,2023-06-27,9,1,0,6,Summer,0,25.2,68.6,2.9,2.4,Residential,2150.0,38,3,14,1,4,0,8.75,5.5,0.018515127690427458,4.6,66.96,63.12,60.65
5844,2023-06-27,10,1,0,6,Summer,0,23.9,71.9,17.3,0.0,Residential,1388.0,26,2,8,2,3,1,6.88,0.2639301658818436,0.03471474544001679,5.2,36.95,36.32,35.19
5845,2023-06-27,11,1,0,6,Summer,0,30.8,74.3,1.9,0.0,Residential,1046.0,56,4,8,4,2,1,5.92,5.8,0.8042811670776906,7.0,43.12,45.29,47.32
5846,2023-06-27,11,1,0,6,Summer,0,31.2,61.9,4.3,0.0,Commercial,15476.0,23,30,105,5,2,1,7.68,6.7,0.2868912731377362,7.8,262.63,207.35,225.09
5847,2023-06-27,12,1,0,6,Summer,0,27.2,52.4,4.1,0.0,Residential,1647.0,37,1,13,2,4,0,7.96,5.3,0.0,9.8,60.83,57.76,56.77
5848,2023-06-27,12,1,0,6,Summer,0,26.3,57.6,11.6,0.0,Residential,583.0,19,2,8,1,4,0,8.38,2.8,0.42155181167076095,7.6,41.1,38.21,38.4
5849,2023-06-27,12,1,0,6,Summer,0,27.2,55.6,0.7,0.0,Industrial,20364.0,59,60,139,5,1,1,7.91,3.8,0.22708765811585088,4.3,324.68,332.69,359.68
5850,2023-06-27,13,1,0,6,Summer,0,31.8,84.8,11.0,0.6,Commercial,1623.0,53,33,10,2,5,0,6.85,8.1,0.43566565564028487,2.4,98.53,102.57,103.92
5851,2023-06-27,13,1,0,6,Summer,0,27.3,49.2,25.1,0.7,Residential,1594.0,9,3,11,5,1,0,5.99,5.7,0.14644361961269217,5.5,53.86,47.18,47.17
5852,2023-06-27,13,1,0,6,Summer,0,34.8,77.5,6.9,0.0,Residential,1595.0,48,5,10,1,4,0,7.89,7.8,0.9445910171196259,6.4,58.33,60.85,62.83
5853,2023-06-27,13,1,0,6,Summer,0,34.7,61.8,11.5,1.5,Commercial,8104.0,24,28,51,4,1,0,9.46,8.9,0.0,5.7,142.92,166.85,166.66
5854,2023-06-27,14,1,0,6,Summer,0,34.3,82.4,13.9,0.0,Residential,1295.0,29,3,11,3,2,0,4.82,7.4,0.30763207863019054,6.2,61.19,52.99,58.41
5855,2023-06-27,14,1,0,6,Summer,0,35.4,64.9,6.5,0.0,Residential,1461.0,15,3,7,3,3,0,6.97,8.1,0.2741332496237808,5.2,51.15,58.24,52.98
5856,2023-06-27,15,1,0,6,Summer,0,34.7,70.4,3.7,0.1,Commercial,9728.0,30,26,65,4,1,0,8.18,8.0,0.4128115107070634,5.6,182.61,165.61,178.2
5857,2023-06-27,15,1,0,6,Summer,0,35.9,76.2,6.0,0.0,Residential,2014.0,37,4,14,4,3,0,9.15,9.3,0.3189444824427763,5.1,65.97,63.4,64.29
5858,2023-06-27,16,1,0,6,Summer,0,32.1,85.1,9.6,1.2,Commercial,7332.0,6,46,52,3,4,0,7.57,5.1,0.8760211616834745,6.6,153.31,153.63,154.32
5859,2023-06-27,16,1,0,6,Summer,0,40.2,63.2,4.1,0.1,Residential,1661.0,8,6,13,3,3,0,8.19,11.9,0.36363248757875494,5.5,75.5,73.17,67.61
5860,2023-06-27,18,1,0,6,Summer,0,36.7,62.6,0.3,0.0,Residential,1892.0,53,9,13,1,5,1,8.81,10.1,0.40340792963158845,2.8,75.52,65.04,70.42
5861,2023-06-27,19,1,0,6,Summer,0,38.4,76.1,2.9,7.6,Residential,2141.0,4,1,13,1,5,0,8.92,10.1,0.4541787660987673,6.2,54.75,69.05,65.04
5862,2023-06-27,19,1,0,6,Summer,0,46.3,51.0,7.6,1.4,Residential,1216.0,26,4,3,1,4,0,7.2,13.4,0.0,4.6,63.52,60.47,63.5
5863,2023-06-27,20,1,0,6,Summer,0,38.3,49.4,7.3,1.9,Commercial,12910.0,46,24,83,2,4,0,7.14,11.9,0.39479556540060656,5.3,222.01,246.21,230.85
5864,2023-06-27,20,1,0,6,Summer,0,41.2,74.4,2.7,0.0,Commercial,10576.0,26,25,70,2,3,0,9.06,11.6,0.7463531533440813,3.4,227.64,197.58,199.97
5865,2023-06-27,20,1,0,6,Summer,0,40.5,78.0,4.3,0.0,Residential,1492.0,57,12,12,3,2,0,8.11,12.1,1.0035270343488507,8.1,70.03,71.94,72.38
5866,2023-06-27,22,1,0,6,Summer,0,34.2,74.0,1.3,1.6,Commercial,7848.0,36,23,51,1,5,1,6.47,9.6,0.5850289757524718,6.5,155.26,150.79,156.58
5867,2023-06-27,22,1,0,6,Summer,0,35.2,68.8,5.5,0.0,Residential,1604.0,27,7,11,4,1,0,6.49,8.9,1.415973703513967,6.1,66.04,66.51,65.47
5868,2023-06-27,22,1,0,6,Summer,0,44.3,63.5,4.5,0.0,Residential,958.0,37,4,6,4,3,0,6.72,14.1,0.4068734196366642,6.1,67.82,67.14,65.92
5869,2023-06-27,22,1,0,6,Summer,0,39.9,89.1,4.9,2.1,Residential,1089.0,18,5,6,1,5,0,9.46,11.9,0.10043512087105741,6.0,63.03,69.07,69.23
5870,2023-06-27,23,1,0,6,Summer,0,37.2,90.6,24.2,1.2,Industrial,14428.0,44,49,96,2,3,0,6.71,11.4,0.37362126872443413,4.8,348.55,370.1,340.86
5871,2023-06-28,0,2,0,6,Summer,0,34.4,71.3,6.9,1.0,Industrial,29849.0,51,73,200,2,4,0,7.69,9.1,0.579973566765525,7.5,498.41,530.45,506.66
5872,2023-06-28,1,2,0,6,Summer,0,35.5,61.8,1.9,0.0,Residential,1395.0,32,7,9,5,2,0,6.34,7.4,0.8889420636637466,4.4,47.3,52.84,51.94
5873,2023-06-28,2,2,0,6,Summer,0,34.2,57.9,8.2,0.0,Commercial,9057.0,11,32,61,3,3,0,4.32,8.3,0.5068626964001084,5.7,168.8,172.17,178.35
5874,2023-06-28,3,2,0,6,Summer,0,32.1,75.2,5.0,0.0,Commercial,10568.0,27,24,71,5,1,0,8.14,6.9,1.1555536991483835,6.9,187.91,195.71,188.38
5875,2023-06-28,4,2,0,6,Summer,0,33.2,55.3,3.4,0.1,Commercial,10636.0,16,26,69,1,5,1,9.03,7.8,0.2722187282934623,1.9,211.62,195.15,184.72
5876,2023-06-28,4,2,0,6,Summer,0,27.4,55.5,5.9,0.0,Commercial,2650.0,18,35,20,3,2,0,8.9,1.2,0.6391042482664454,7.2,83.86,102.75,101.93
5877,2023-06-28,5,2,0,6,Summer,0,25.8,64.2,15.6,0.0,Commercial,7238.0,3,35,51,4,3,0,7.07,3.1,0.12910941922390545,8.4,137.57,149.18,148.16
5878,2023-06-28,5,2,0,6,Summer,0,31.9,76.1,1.3,4.0,Residential,792.0,1,3,2,1,5,0,7.31,7.2,0.2705239602843642,6.5,49.38,49.87,50.75
5879,2023-06-28,6,2,0,6,Summer,0,34.1,87.6,0.6,0.0,Commercial,6233.0,43,18,41,2,5,0,8.23,9.5,0.6966664701021266,7.3,155.53,145.7,152.98
5880,2023-06-28,6,2,0,6,Summer,0,30.3,73.0,3.5,0.1,Residential,385.0,41,1,2,5,2,0,8.0,7.4,0.5132489828688243,10.1,35.63,42.41,41.77
5881,2023-06-28,8,2,0,6,Summer,0,30.9,76.0,5.4,3.2,Commercial,10474.0,38,35,70,2,4,0,8.0,6.0,0.0,6.7,181.07,214.65,192.8
5882,2023-06-28,10,2,0,6,Summer,0,27.6,81.8,4.8,0.0,Industrial,9812.0,28,55,69,2,3,0,10.27,2.5,0.07684300045534334,5.4,281.16,288.52,287.11
5883,2023-06-28,10,2,0,6,Summer,0,28.6,80.7,4.6,0.0,Commercial,5123.0,26,30,35,5,2,0,6.15,7.8,1.0580271836424304,7.3,145.21,130.75,135.13
5884,2023-06-28,11,2,0,6,Summer,0,29.5,63.4,3.6,0.0,Residential,1022.0,41,2,4,2,4,0,7.45,5.1,0.3965028704115158,7.4,37.7,42.43,42.46
5885,2023-06-28,12,2,0,6,Summer,0,29.8,80.5,12.2,1.0,Residential,2007.0,18,3,10,3,2,0,6.67,5.5,0.16439398366057856,6.7,53.35,53.61,51.34
5886,2023-06-28,12,2,0,6,Summer,0,34.2,82.4,7.4,3.3,Commercial,8305.0,13,34,58,3,2,0,7.44,9.5,0.9623748195948165,5.7,199.34,182.42,185.74
5887,2023-06-28,12,2,0,6,Summer,0,33.3,73.7,13.9,0.0,Residential,1173.0,0,6,9,3,4,0,7.24,6.6,0.0,7.9,41.14,43.01,45.93
5888,2023-06-28,13,2,0,6,Summer,0,30.2,71.6,0.7,2.4,Commercial,4798.0,10,38,32,3,3,1,5.92,6.8,0.15477124859292196,1.8,121.09,133.1,124.95
5889,2023-06-28,14,2,0,6,Summer,0,28.1,77.2,4.5,0.0,Residential,1686.0,0,1,12,1,4,0,8.84,7.0,0.9952699993955942,5.0,55.09,59.55,61.24
5890,2023-06-28,15,2,0,6,Summer,0,34.4,75.9,7.0,0.0,Residential,591.0,47,6,5,5,2,1,7.04,7.7,0.935788358930338,2.9,36.83,33.9,36.14
5891,2023-06-28,15,2,0,6,Summer,0,31.1,47.6,2.0,0.0,Industrial,17391.0,33,47,116,5,2,0,8.26,4.2,1.2349980048680897,7.1,343.74,360.55,350.16
5892,2023-06-28,15,2,0,6,Summer,0,34.6,75.1,4.8,0.0,Residential,2424.0,15,7,17,3,4,0,10.04,6.0,0.13641003573972244,2.8,56.67,64.84,62.12
5893,2023-06-28,15,2,0,6,Summer,0,31.3,84.1,8.8,0.0,Residential,2019.0,11,4,13,2,5,0,7.48,3.9,0.2781427982148876,4.7,61.01,57.69,60.24
5894,2023-06-28,16,2,0,6,Summer,0,39.8,81.9,16.6,0.0,Residential,744.0,58,3,5,5,1,1,6.87,11.5,0.0,5.5,52.39,45.98,47.52
5895,2023-06-28,16,2,0,6,Summer,0,38.1,74.5,16.3,0.0,Commercial,11627.0,59,30,77,4,2,0,8.93,11.6,0.0,4.9,221.46,219.52,212.72
5896,2023-06-28,17,2,0,6,Summer,0,39.2,71.8,14.8,1.8,Residential,1497.0,40,5,7,4,2,0,6.07,11.9,0.6729688200981088,5.5,75.98,75.97,64.63
5897,2023-06-28,17,2,0,6,Summer,0,40.5,65.2,18.1,1.2,Commercial,10150.0,41,38,69,4,1,0,8.02,9.8,0.6325270733743118,4.2,182.31,171.6,191.24
5898,2023-06-28,17,2,0,6,Summer,0,38.4,68.6,0.4,0.0,Residential,1712.0,39,3,13,1,4,1,7.82,14.2,0.34838422649403344,2.9,69.32,79.79,79.37
5899,2023-06-28,18,2,0,6,Summer,0,39.8,78.7,1.1,0.1,Commercial,7469.0,21,39,49,2,3,1,6.67,11.9,0.08059035987355243,8.0,163.84,171.31,170.13
5900,2023-06-28,18,2,0,6,Summer,0,42.5,74.6,4.3,0.2,Commercial,8524.0,29,36,56,1,5,1,7.25,13.6,1.2857190564606502,5.9,199.36,168.84,180.86
5901,2023-06-28,20,2,0,6,Summer,0,38.6,80.8,2.2,0.0,Residential,2137.0,43,4,11,4,3,0,7.02,11.2,0.19223802866393724,7.5,62.62,66.43,68.79
5902,2023-06-28,21,2,0,6,Summer,0,40.6,63.8,7.6,0.0,Commercial,12612.0,48,37,84,5,1,0,5.17,14.3,0.016716710254693568,7.4,236.04,228.13,229.41
5903,2023-06-28,22,2,0,6,Summer,0,35.0,83.0,22.7,0.0,Residential,1646.0,58,1,8,4,3,0,6.88,8.7,0.2511813994979214,5.8,51.07,55.01,53.24
5904,2023-06-28,23,2,0,6,Summer,0,37.5,62.6,0.9,0.0,Residential,1060.0,39,4,6,1,4,1,7.7,12.4,0.6321642624340316,7.9,64.99,60.19,65.04
5905,2023-06-29,1,3,0,6,Summer,0,41.3,72.4,3.7,0.0,Residential,1480.0,57,7,8,4,3,0,6.5,14.0,0.6128053027444241,5.8,83.51,81.33,77.26
5906,2023-06-29,1,3,0,6,Summer,0,37.0,63.3,5.5,0.0,Commercial,13998.0,5,19,93,3,4,0,8.19,11.7,0.0,8.0,219.99,239.09,231.05
5907,2023-06-29,1,3,0,6,Summer,0,34.3,68.8,1.3,2.0,Residential,1887.0,39,2,13,3,2,0,7.74,7.5,0.09993630634227396,5.0,61.52,63.92,62.88
5908,2023-06-29,2,3,0,6,Summer,0,33.8,94.4,10.4,0.0,Commercial,10207.0,47,23,70,1,5,0,6.6,6.4,0.31847140189949924,7.0,191.38,189.33,188.43
5909,2023-06-29,2,3,0,6,Summer,0,32.9,76.1,6.2,0.0,Residential,1640.0,9,6,12,4,3,0,8.14,8.9,0.9662836972710747,7.3,61.35,55.18,58.95
5910,2023-06-29,2,3,0,6,Summer,0,33.7,72.7,4.1,0.2,Residential,1920.0,17,3,10,3,3,0,6.71,6.8,0.0,9.8,47.97,52.2,51.35
5911,2023-06-29,3,3,0,6,Summer,0,30.3,86.9,8.4,0.0,Residential,1340.0,22,2,13,4,2,0,7.95,5.4,0.7511498646884938,3.9,49.88,49.69,48.13
5912,2023-06-29,3,3,0,6,Summer,0,32.9,39.2,11.4,0.0,Commercial,9081.0,36,30,61,3,2,1,8.58,9.2,0.9716899523237352,2.6,158.9,180.85,176.77
5913,2023-06-29,3,3,0,6,Summer,0,33.0,68.1,7.1,0.0,Residential,1012.0,51,3,9,5,2,0,7.03,7.1,0.0,9.0,38.39,41.77,44.09
5914,2023-06-29,4,3,0,6,Summer,0,30.0,64.0,7.4,0.0,Industrial,13676.0,54,61,94,5,1,1,9.08,5.3,0.7557464486654035,4.8,289.84,304.11,296.31
5915,2023-06-29,4,3,0,6,Summer,0,30.4,59.7,6.1,0.0,Commercial,5279.0,8,29,35,1,5,0,6.61,9.4,0.5351925327153543,4.5,159.29,151.06,154.71
5916,2023-06-29,4,3,0,6,Summer,0,31.0,51.7,7.7,2.6,Commercial,11501.0,17,29,75,2,5,1,7.99,4.9,0.5588563686767872,4.5,201.17,194.27,190.42
5917,2023-06-29,5,3,0,6,Summer,0,27.2,67.4,13.2,4.8,Residential,843.0,26,4,7,3,3,1,8.42,4.9,0.0,7.0,45.72,43.37,41.87
5918,2023-06-29,6,3,0,6,Summer,0,29.3,78.3,23.3,0.0,Residential,2582.0,14,4,19,3,3,0,5.15,4.0,0.3765141686556548,8.2,66.48,63.41,61.44
5919,2023-06-29,9,3,0,6,Summer,0,29.5,68.2,29.2,0.0,Industrial,33028.0,30,56,221,1,5,0,7.05,4.8,0.6830765577765329,5.9,554.3,529.08,511.04
5920,2023-06-29,10,3,0,6,Summer,0,32.2,79.6,7.4,0.4,Commercial,10768.0,19,28,74,3,3,1,6.63,6.8,0.22443861249842417,8.8,165.87,178.84,182.62
5921,2023-06-29,11,3,0,6,Summer,0,29.7,70.9,7.4,0.0,Residential,817.0,25,2,8,5,1,0,7.87,5.8,0.4889770264777771,9.1,45.18,41.59,40.86
5922,2023-06-29,12,3,0,6,Summer,0,28.3,84.0,14.0,0.0,Industrial,20562.0,40,67,139,1,5,0,7.82,7.1,0.0,5.9,469.5,396.26,405.13
5923,2023-06-29,14,3,0,6,Summer,0,32.7,64.0,2.7,0.0,Residential,1667.0,55,3,13,2,5,0,8.49,7.8,0.0,5.8,58.27,60.28,60.58
5924,2023-06-29,14,3,0,6,Summer,0,29.6,47.5,19.5,0.0,Industrial,25446.0,22,65,167,1,5,1,8.67,3.2,0.7165961172944386,3.5,364.66,379.05,401.01
5925,2023-06-29,15,3,0,6,Summer,0,36.7,51.0,7.0,0.0,Residential,2211.0,15,4,16,2,4,0,8.43,10.2,0.5104775870143776,4.6,73.38,74.94,73.12
5926,2023-06-29,15,3,0,6,Summer,0,28.4,64.0,1.8,0.0,Commercial,6858.0,33,28,46,5,1,0,7.22,2.9,0.0,8.8,142.83,140.2,136.51
5927,2023-06-29,15,3,0,6,Summer,0,37.6,59.4,1.1,0.0,Commercial,10660.0,31,32,66,1,4,0,7.6,8.9,0.6419265432690615,8.8,187.67,204.01,199.16
5928,2023-06-29,15,3,0,6,Summer,0,38.0,62.9,3.6,0.0,Residential,2052.0,58,5,14,4,1,0,6.72,10.3,0.4384200259365273,4.3,84.94,72.88,73.66
5929,2023-06-29,16,3,0,6,Summer,0,27.2,83.7,4.4,0.0,Commercial,8617.0,38,35,57,4,2,0,9.99,2.7,0.16232683490644384,6.1,142.29,169.82,163.54
5930,2023-06-29,16,3,0,6,Summer,0,39.8,52.0,7.3,1.2,Residential,1473.0,18,9,8,5,2,1,8.68,12.4,0.7387807092914432,5.4,59.05,60.61,62.04
5931,2023-06-29,17,3,0,6,Summer,0,40.3,88.1,14.8,0.0,Commercial,3833.0,44,29,24,3,3,0,6.31,9.4,1.0463338710222088,2.3,125.83,139.26,129.9
5932,2023-06-29,18,3,0,6,Summer,0,37.3,60.3,8.7,1.1,Industrial,27347.0,58,52,180,1,4,0,9.79,9.3,0.452952903121822,8.0,467.67,506.82,479.1
5933,2023-06-29,18,3,0,6,Summer,0,34.6,55.1,11.7,0.0,Residential,1968.0,8,7,13,4,3,0,8.28,10.4,0.03385274106477054,6.5,68.16,60.27,64.15
5934,2023-06-29,20,3,0,6,Summer,0,36.5,68.3,9.9,0.0,Industrial,19091.0,31,50,123,3,3,1,6.8,11.5,0.0,7.0,369.2,372.6,360.65
5935,2023-06-29,20,3,0,6,Summer,0,36.7,88.0,1.7,1.1,Residential,862.0,29,6,4,5,2,0,6.02,9.1,0.9971352209806363,4.1,50.73,48.44,48.7
5936,2023-06-29,20,3,0,6,Summer,0,42.9,61.5,5.7,0.0,Residential,1190.0,12,2,10,4,1,0,6.21,11.9,0.25998584808434533,6.9,65.38,67.95,66.53
5937,2023-06-29,21,3,0,6,Summer,0,37.4,62.8,2.3,0.0,Residential,1381.0,47,7,10,3,2,0,7.79,8.1,0.2753825342047827,5.1,56.39,54.25,54.4
5938,2023-06-29,21,3,0,6,Summer,0,41.5,63.6,6.2,0.0,Residential,1816.0,37,3,10,1,5,0,11.08,10.5,0.463783273249051,6.1,68.56,69.03,69.79
5939,2023-06-29,22,3,0,6,Summer,0,37.8,83.8,5.3,0.0,Commercial,8358.0,59,31,56,3,3,0,7.38,11.0,0.2864381909645844,5.5,189.83,191.08,185.76
5940,2023-06-29,23,3,0,6,Summer,0,37.4,64.6,4.9,3.8,Commercial,5748.0,38,28,37,4,1,0,6.8,7.3,0.1817870995554172,6.4,142.97,146.5,143.51
5941,2023-06-30,0,4,0,6,Summer,0,31.3,75.4,14.4,0.0,Commercial,1891.0,13,22,14,1,5,0,7.61,2.2,0.7210227681765182,10.4,88.9,97.79,90.02
5942,2023-06-30,0,4,0,6,Summer,0,32.6,71.4,8.2,0.0,Residential,2241.0,4,5,17,4,1,0,8.62,9.5,0.206001317268912,4.7,72.2,66.2,66.42
5943,2023-06-30,1,4,0,6,Summer,0,38.4,68.7,18.0,0.0,Commercial,3880.0,13,22,29,1,5,0,8.72,9.7,1.3276130833928022,5.7,136.06,129.19,131.99
5944,2023-06-30,1,4,0,6,Summer,0,34.1,64.0,4.6,0.0,Residential,1352.0,24,6,8,2,3,0,8.58,10.2,0.40848139348931917,5.6,48.63,55.87,57.73
5945,2023-06-30,1,4,0,6,Summer,0,35.5,93.6,3.2,0.0,Residential,1435.0,12,4,10,4,3,0,8.82,9.1,0.37909184378893873,3.3,60.77,58.39,60.53
5946,2023-06-30,2,4,0,6,Summer,0,38.4,100.0,2.2,0.0,Residential,510.0,34,5,3,2,4,0,6.93,11.8,0.05695261948612368,7.5,58.77,58.95,57.79
5947,2023-06-30,3,4,0,6,Summer,0,31.1,59.4,12.2,0.0,Industrial,11291.0,54,45,76,5,1,1,8.05,6.9,0.3457335440774304,3.8,240.96,248.91,265.16
5948,2023-06-30,4,4,0,6,Summer,0,29.4,57.1,4.1,0.0,Commercial,1573.0,12,25,11,1,4,0,8.31,6.2,0.187431681617874,10.0,98.81,92.04,99.45
5949,2023-06-30,6,4,0,6,Summer,0,31.4,70.5,6.0,0.0,Residential,1953.0,33,6,12,4,2,0,6.82,7.1,0.01767523916924174,4.7,58.44,51.82,54.76
5950,2023-06-30,6,4,0,6,Summer,0,27.8,42.7,16.7,0.0,Residential,1332.0,10,4,12,5,1,1,8.28,3.7,0.574032768952414,5.7,33.57,37.69,37.37
